match_id,season,match_date,home_team,away_team,home_pos,away_pos,hg,ag,actual,odds_away,odds_draw,odds_home,diff,gano,profit,league
955,2025-2026,2026-02-08,Go Ahead Eagles,Telstar,14.0,17.0,1,1,draw,3.65,3.71,1.89,-3.0,False,-10.0,N1
958,2025-2026,2026-02-11,Nijmegen,Utrecht,3.0,13.0,1,3,away,4.33,3.91,1.72,-10.0,False,-10.0,N1
960,2025-2026,2026-02-14,Heracles,NAC Breda,17.0,18.0,0,1,away,2.54,3.38,2.61,-1.0,False,-10.0,N1
962,2025-2026,2026-02-14,Ajax,For Sittard,4.0,11.0,4,1,home,7.49,5.06,1.35,-7.0,True,3.500000000000001,N1
963,2025-2026,2026-02-14,Groningen,Utrecht,8.0,10.0,1,2,away,3.63,3.34,2.01,-2.0,False,-10.0,N1
964,2025-2026,2026-02-15,Feyenoord,Go Ahead Eagles,2.0,15.0,1,0,home,6.89,4.99,1.37,-13.0,True,3.700000000000001,N1
965,2025-2026,2026-02-15,Heerenveen,Zwolle,10.0,12.0,4,2,home,5.4,4.34,1.52,-2.0,True,5.2,N1
968,2025-2026,2026-02-20,For Sittard,Excelsior,11.0,12.0,2,1,home,3.04,3.46,2.21,-1.0,True,12.1,N1
969,2025-2026,2026-02-21,PSV Eindhoven,Heerenveen,1.0,8.0,3,1,home,6.89,5.36,1.36,-7.0,True,3.600000000000001,N1
972,2025-2026,2026-02-22,Twente,Groningen,7.0,8.0,2,1,home,5.65,4.16,1.53,-1.0,True,5.300000000000001,N1
973,2025-2026,2026-02-22,Go Ahead Eagles,Heracles,15.0,18.0,4,0,home,4.39,3.91,1.71,-3.0,True,7.1,N1
974,2025-2026,2026-02-22,Utrecht,Zwolle,10.0,14.0,1,1,draw,4.99,3.97,1.62,-4.0,False,-10.0,N1
976,2025-2026,2026-02-22,Feyenoord,Telstar,2.0,17.0,2,1,home,10.33,5.98,1.23,-15.0,True,2.3,N1
980,2025-2026,2026-02-28,Nijmegen,For Sittard,3.0,11.0,2,3,away,6.17,4.86,1.41,-8.0,False,-10.0,N1
988,2025-2026,2026-03-07,PSV Eindhoven,AZ Alkmaar,1.0,6.0,2,1,home,7.52,5.58,1.31,-5.0,True,3.1000000000000005,N1
990,2025-2026,2026-03-08,Sparta Rotterdam,Zwolle,8.0,13.0,1,1,draw,4.42,4.04,1.66,-5.0,False,-10.0,N1
991,2025-2026,2026-03-08,For Sittard,Telstar,11.0,17.0,1,4,away,3.17,3.6,2.07,-6.0,False,-10.0,N1
994,2025-2026,2026-03-08,Nijmegen,Volendam,5.0,14.0,3,0,home,7.61,5.42,1.32,-9.0,True,3.2000000000000006,N1
997,2025-2026,2026-03-14,PSV Eindhoven,Nijmegen,1.0,3.0,2,3,away,5.77,5.02,1.42,-2.0,False,-10.0,N1
998,2025-2026,2026-03-14,Heerenveen,Telstar,8.0,16.0,3,0,home,4.23,4.09,1.69,-8.0,True,6.8999999999999995,N1
999,2025-2026,2026-03-14,Ajax,Sparta Rotterdam,5.0,8.0,4,0,home,4.81,4.24,1.59,-3.0,True,5.9,N1
1000,2025-2026,2026-03-15,Twente,Utrecht,5.0,9.0,0,2,away,5.42,4.15,1.53,-4.0,False,-10.0,N1
1001,2025-2026,2026-03-15,AZ Alkmaar,Heracles,7.0,18.0,4,0,home,6.69,4.7,1.41,-11.0,True,4.1,N1
1002,2025-2026,2026-03-15,Feyenoord,Excelsior,3.0,15.0,2,1,home,8.61,5.59,1.29,-12.0,True,2.9000000000000004,N1
1003,2025-2026,2026-03-15,Go Ahead Eagles,NAC Breda,13.0,17.0,6,0,home,2.97,3.57,2.19,-4.0,True,11.899999999999999,N1
1006,2025-2026,2026-03-21,Sparta Rotterdam,Volendam,9.0,14.0,2,0,home,5.65,4.42,1.49,-5.0,True,4.9,N1
1007,2025-2026,2026-03-21,Zwolle,NAC Breda,13.0,17.0,2,1,home,2.97,3.55,2.19,-4.0,True,11.899999999999999,N1
1008,2025-2026,2026-03-22,Nijmegen,Heerenveen,3.0,8.0,2,2,draw,4.11,4.22,1.68,-5.0,False,-10.0,N1
1009,2025-2026,2026-03-22,Feyenoord,Ajax,2.0,4.0,1,1,draw,3.17,3.79,2.01,-2.0,False,-10.0,N1
1010,2025-2026,2026-03-22,Utrecht,Go Ahead Eagles,9.0,13.0,2,0,home,4.52,3.71,1.71,-4.0,True,7.1,N1
1013,2025-2026,2026-04-04,PSV Eindhoven,Utrecht,1.0,7.0,4,3,home,5.72,4.38,1.48,-6.0,True,4.8,N1
1014,2025-2026,2026-04-04,AZ Alkmaar,For Sittard,6.0,11.0,2,0,home,7.92,5.32,1.31,-5.0,True,3.1000000000000005,N1
1016,2025-2026,2026-04-04,Ajax,Twente,4.0,5.0,1,2,away,2.77,3.64,2.27,-1.0,False,-10.0,N1
1019,2025-2026,2026-04-05,Heerenveen,Heracles,9.0,18.0,4,1,home,5.63,4.63,1.46,-9.0,True,4.6,N1
1022,2025-2026,2026-04-10,Twente,Volendam,4.0,14.0,2,1,home,11.42,6.84,1.18,-10.0,True,1.7999999999999994,N1
1023,2025-2026,2026-04-11,Utrecht,Telstar,9.0,15.0,4,1,home,5.33,3.92,1.58,-6.0,True,5.800000000000001,N1
1025,2025-2026,2026-04-11,Groningen,Go Ahead Eagles,10.0,11.0,0,0,draw,3.69,3.88,1.82,-1.0,False,-10.0,N1
1027,2025-2026,2026-04-12,For Sittard,NAC Breda,12.0,17.0,1,1,draw,2.54,3.48,2.52,-5.0,False,-10.0,N1
1029,2025-2026,2026-04-12,Zwolle,Excelsior,13.0,16.0,2,2,draw,3.04,3.65,2.11,-3.0,False,-10.0,N1
1030,2025-2026,2026-04-12,AZ Alkmaar,Heerenveen,6.0,8.0,3,0,home,4.18,4.28,1.65,-2.0,True,6.499999999999999,N1
1033,2025-2026,2026-04-23,PSV Eindhoven,Zwolle,1.0,13.0,6,1,home,10.75,7.09,1.19,-12.0,True,1.8999999999999995,N1
1034,2025-2026,2026-04-25,Feyenoord,Groningen,2.0,9.0,3,1,home,4.63,4.22,1.6,-7.0,True,6.000000000000001,N1
1035,2025-2026,2026-04-25,Heerenveen,For Sittard,8.0,12.0,2,1,home,5.26,4.51,1.5,-4.0,True,5.0,N1
1040,2025-2026,2026-05-02,Utrecht,NAC Breda,8.0,17.0,2,0,home,3.96,3.85,1.75,-9.0,True,7.5,N1
1041,2025-2026,2026-05-02,Groningen,Excelsior,9.0,14.0,2,3,away,4.41,4.08,1.65,-5.0,False,-10.0,N1
1043,2025-2026,2026-05-02,Nijmegen,Telstar,3.0,16.0,1,1,draw,5.47,4.71,1.47,-13.0,False,-10.0,N1
1046,2025-2026,2026-05-03,Zwolle,Heracles,14.0,18.0,1,0,home,5.81,4.68,1.44,-4.0,True,4.3999999999999995,N1
1048,2025-2026,2026-05-03,Sparta Rotterdam,Go Ahead Eagles,10.0,11.0,2,2,draw,3.2,3.7,2.01,-1.0,False,-10.0,N1
1049,2025-2026,2026-05-10,Ajax,Utrecht,4.0,8.0,1,2,away,4.41,4.31,1.62,-4.0,False,-10.0,N1
1050,2025-2026,2026-05-10,Excelsior,Volendam,14.0,16.0,1,1,draw,3.98,3.91,1.74,-2.0,False,-10.0,N1
1051,2025-2026,2026-05-10,Feyenoord,AZ Alkmaar,2.0,7.0,1,1,draw,3.7,4.01,1.79,-5.0,False,-10.0,N1
1056,2025-2026,2026-05-10,Telstar,Heracles,16.0,18.0,3,0,home,7.38,5.39,1.32,-2.0,True,3.2000000000000006,N1
1057,2025-2026,2026-05-10,Twente,Sparta Rotterdam,5.0,10.0,4,0,home,7.51,5.22,1.33,-5.0,True,3.3000000000000007,N1
1058,2025-2026,2026-05-17,AZ Alkmaar,NAC Breda,6.0,17.0,3,3,draw,7.19,5.17,1.34,-11.0,False,-10.0,N1
1061,2025-2026,2026-05-17,Nijmegen,Go Ahead Eagles,4.0,12.0,2,1,home,6.98,5.25,1.35,-8.0,True,3.500000000000001,N1
1062,2025-2026,2026-05-17,PSV Eindhoven,Twente,1.0,4.0,5,1,home,2.91,4.06,2.04,-3.0,True,10.4,N1
1063,2025-2026,2026-05-17,Sparta Rotterdam,Excelsior,10.0,14.0,2,3,away,3.04,3.9,2.02,-4.0,False,-10.0,N1
1064,2025-2026,2026-05-17,Utrecht,For Sittard,8.0,11.0,2,0,home,5.61,4.66,1.46,-3.0,True,4.6,N1
1113,2025-2026,2025-09-20,Santa Clara,Alverca,12.0,13.0,2,1,home,5.4,3.33,1.69,-1.0,True,6.8999999999999995,P1
1117,2025-2026,2025-09-21,Gil Vicente,Estoril,6.0,12.0,2,0,home,3.13,3.16,2.27,-6.0,True,12.7,P1
1119,2025-2026,2025-09-22,Sp Lisbon,Moreirense,4.0,5.0,3,0,home,13.75,6.45,1.18,-1.0,True,1.7999999999999994,P1
1120,2025-2026,2025-09-23,Benfica,Rio Ave,3.0,16.0,1,1,draw,12.13,6.87,1.18,-13.0,False,-10.0,P1
1121,2025-2026,2025-09-26,Benfica,Gil Vicente,3.0,4.0,2,1,home,9.28,4.98,1.3,-1.0,True,3.0000000000000004,P1
1122,2025-2026,2025-09-27,Moreirense,Casa Pia,5.0,11.0,2,1,home,3.61,3.09,2.09,-6.0,True,10.899999999999999,P1
1123,2025-2026,2025-09-27,Santa Clara,Tondela,9.0,17.0,1,2,away,5.18,3.39,1.7,-8.0,False,-10.0,P1
1124,2025-2026,2025-09-27,Estrela,AVS,14.0,18.0,3,0,home,3.73,3.15,2.04,-4.0,True,10.4,P1
1127,2025-2026,2025-09-28,Sp Braga,Nacional,7.0,17.0,0,1,away,6.93,4.36,1.42,-10.0,False,-10.0,P1
1128,2025-2026,2025-09-28,Famalicao,Rio Ave,6.0,17.0,0,0,draw,4.29,3.66,1.76,-11.0,False,-10.0,P1
1130,2025-2026,2025-10-03,Casa Pia,Estoril,14.0,15.0,2,2,draw,2.79,3.22,2.44,-1.0,False,-10.0,P1
1131,2025-2026,2025-10-04,Gil Vicente,Estrela,5.0,12.0,2,0,home,5.38,3.54,1.65,-7.0,True,6.499999999999999,P1
1136,2025-2026,2025-10-05,Rio Ave,Tondela,16.0,17.0,3,0,home,2.93,3.34,2.3,-1.0,True,12.999999999999998,P1
1137,2025-2026,2025-10-05,Sp Lisbon,Sp Braga,2.0,10.0,1,1,draw,6.26,4.4,1.45,-8.0,False,-10.0,P1
1138,2025-2026,2025-10-05,Porto,Benfica,1.0,3.0,0,0,draw,3.51,3.38,2.02,-2.0,False,-10.0,P1
1140,2025-2026,2025-10-25,Santa Clara,AVS,13.0,18.0,2,0,home,6.74,3.78,1.51,-5.0,True,5.1,P1
1141,2025-2026,2025-10-25,Benfica,Arouca,4.0,12.0,5,0,home,14.09,7.13,1.16,-8.0,True,1.5999999999999992,P1
1144,2025-2026,2025-10-26,Famalicao,Guimaraes,6.0,10.0,2,0,home,3.95,3.3,1.92,-4.0,True,9.2,P1
1146,2025-2026,2025-10-26,Sp Braga,Casa Pia,11.0,14.0,4,0,home,7.27,4.39,1.41,-3.0,True,4.1,P1
1148,2025-2026,2025-10-31,Sp Lisbon,Alverca,2.0,12.0,2,0,home,18.81,8.55,1.11,-10.0,True,1.100000000000001,P1
1150,2025-2026,2025-11-01,Casa Pia,Estrela,14.0,16.0,3,5,away,3.73,3.14,2.04,-2.0,False,-10.0,P1
1151,2025-2026,2025-11-01,Rio Ave,Estoril,8.0,16.0,0,4,away,2.83,3.26,2.4,-8.0,False,-10.0,P1
1155,2025-2026,2025-11-02,Porto,Sp Braga,2.0,7.0,2,1,home,6.18,4.09,1.5,-5.0,True,5.0,P1
1156,2025-2026,2025-11-03,Gil Vicente,Santa Clara,4.0,8.0,1,0,home,3.23,3.0,2.32,-4.0,True,13.2,P1
1157,2025-2026,2025-11-07,Estoril,Arouca,12.0,15.0,4,3,home,3.55,3.46,1.99,-3.0,True,9.9,P1
1164,2025-2026,2025-11-09,Benfica,Casa Pia,3.0,16.0,2,2,draw,14.47,7.01,1.16,-13.0,False,-10.0,P1
1166,2025-2026,2025-11-28,Guimaraes,AVS,8.0,18.0,4,0,home,4.94,3.5,1.7,-10.0,True,7.0,P1
1170,2025-2026,2025-11-29,Gil Vicente,Tondela,4.0,17.0,0,1,away,5.57,3.65,1.61,-13.0,False,-10.0,P1
1171,2025-2026,2025-11-30,Rio Ave,Santa Clara,11.0,14.0,1,1,draw,2.44,3.05,2.94,-3.0,False,-10.0,P1
1172,2025-2026,2025-11-30,Sp Lisbon,Estrela,2.0,14.0,4,0,home,19.69,8.68,1.1,-12.0,True,1.0000000000000009,P1
1173,2025-2026,2025-11-30,Porto,Estoril,2.0,10.0,1,0,home,10.72,5.64,1.24,-8.0,True,2.4,P1
1176,2025-2026,2025-12-06,Santa Clara,Casa Pia,12.0,15.0,1,0,home,4.53,3.11,1.88,-3.0,True,8.799999999999999,P1
1178,2025-2026,2025-12-06,Famalicao,Sp Braga,5.0,6.0,1,2,away,2.11,3.34,3.28,-1.0,False,-10.0,P1
1180,2025-2026,2025-12-07,Alverca,Nacional,12.0,13.0,1,0,home,3.38,3.15,2.16,-1.0,True,11.600000000000001,P1
1181,2025-2026,2025-12-07,Estrela,Arouca,14.0,17.0,3,1,home,3.24,3.21,2.19,-3.0,True,11.899999999999999,P1
1186,2025-2026,2025-12-13,Sp Lisbon,AVS,2.0,18.0,6,0,home,23.38,9.83,1.07,-16.0,True,0.7000000000000006,P1
1187,2025-2026,2025-12-14,Famalicao,Estoril,7.0,12.0,4,0,home,4.13,3.58,1.8,-5.0,True,8.0,P1
1190,2025-2026,2025-12-15,Nacional,Tondela,14.0,17.0,3,1,home,3.11,3.15,2.27,-3.0,True,12.7,P1
1191,2025-2026,2025-12-15,Sp Braga,Santa Clara,6.0,11.0,1,0,home,6.74,3.88,1.49,-5.0,True,4.9,P1
1192,2025-2026,2025-12-15,Porto,Estrela,1.0,14.0,3,1,home,14.34,6.24,1.18,-13.0,True,1.7999999999999994,P1
1194,2025-2026,2025-12-20,Gil Vicente,Rio Ave,5.0,11.0,2,2,draw,4.8,3.53,1.71,-6.0,False,-10.0,P1
1198,2025-2026,2025-12-21,Santa Clara,Arouca,13.0,16.0,0,0,draw,4.64,3.29,1.79,-3.0,False,-10.0,P1
1200,2025-2026,2025-12-22,Benfica,Famalicao,3.0,6.0,1,0,home,8.55,4.74,1.33,-3.0,True,3.3000000000000007,P1
1202,2025-2026,2025-12-27,Famalicao,Estrela,6.0,14.0,2,3,away,5.61,3.81,1.56,-8.0,False,-10.0,P1
1203,2025-2026,2025-12-27,Estoril,Alverca,10.0,12.0,4,1,home,3.21,3.3,2.17,-2.0,True,11.7,P1
1207,2025-2026,2025-12-28,Sp Lisbon,Rio Ave,2.0,11.0,4,0,home,14.63,7.56,1.14,-9.0,True,1.399999999999999,P1
1208,2025-2026,2025-12-29,Porto,AVS,1.0,18.0,2,0,home,17.82,7.87,1.12,-17.0,True,1.200000000000001,P1
1210,2025-2026,2026-01-02,Guimaraes,Nacional,7.0,13.0,2,1,home,4.17,3.38,1.85,-6.0,True,8.5,P1
1212,2025-2026,2026-01-03,Benfica,Estoril,3.0,9.0,3,1,home,11.31,5.89,1.22,-6.0,True,2.1999999999999997,P1
1215,2025-2026,2026-01-04,Rio Ave,Casa Pia,11.0,15.0,3,1,home,3.14,3.1,2.29,-4.0,True,12.9,P1
1218,2025-2026,2026-01-11,Nacional,Santa Clara,13.0,14.0,3,3,draw,2.65,2.95,2.75,-1.0,False,-10.0,P1
1219,2025-2026,2026-01-11,Moreirense,Tondela,7.0,17.0,1,0,home,3.49,3.21,2.09,-10.0,True,10.899999999999999,P1
1220,2025-2026,2026-01-16,Sp Lisbon,Casa Pia,2.0,15.0,3,0,home,12.88,6.44,1.19,-13.0,True,1.8999999999999995,P1
1221,2025-2026,2026-01-17,Gil Vicente,Nacional,4.0,13.0,2,1,home,5.3,3.68,1.62,-9.0,True,6.200000000000001,P1
1229,2025-2026,2026-01-23,Casa Pia,AVS,16.0,18.0,3,3,draw,3.83,3.16,2.0,-2.0,False,-10.0,P1
1230,2025-2026,2026-01-24,Moreirense,Santa Clara,6.0,14.0,1,0,home,2.76,2.87,2.71,-8.0,True,17.1,P1
1234,2025-2026,2026-01-25,Benfica,Estrela,3.0,13.0,4,0,home,18.86,7.72,1.12,-10.0,True,1.200000000000001,P1
1235,2025-2026,2026-01-25,Famalicao,Tondela,7.0,17.0,3,0,home,5.58,3.7,1.59,-10.0,True,5.9,P1
1236,2025-2026,2026-01-25,Sp Braga,Alverca,5.0,10.0,5,0,home,7.53,4.48,1.38,-5.0,True,3.799999999999999,P1
1237,2025-2026,2026-01-26,Porto,Gil Vicente,1.0,5.0,3,0,home,8.24,4.38,1.37,-4.0,True,3.700000000000001,P1
1240,2025-2026,2026-01-31,Rio Ave,Arouca,12.0,15.0,0,3,away,2.8,3.15,2.46,-3.0,False,-10.0,P1
1241,2025-2026,2026-01-31,Alverca,Estrela,10.0,14.0,1,1,draw,3.54,3.11,2.09,-4.0,False,-10.0,P1
1242,2025-2026,2026-02-01,Gil Vicente,Famalicao,5.0,7.0,5,0,home,2.69,3.06,2.64,-2.0,True,16.400000000000002,P1
1243,2025-2026,2026-02-01,Sp Lisbon,Nacional,2.0,11.0,2,1,home,16.71,7.87,1.13,-9.0,True,1.299999999999999,P1
1247,2025-2026,2026-02-07,Estrela,Santa Clara,12.0,16.0,1,0,home,2.29,2.9,3.33,-4.0,True,23.3,P1
1249,2025-2026,2026-02-07,Estoril,Tondela,7.0,17.0,2,2,draw,4.6,3.76,1.68,-10.0,False,-10.0,P1
1251,2025-2026,2026-02-08,Nacional,Casa Pia,13.0,15.0,0,0,draw,3.57,3.18,2.06,-2.0,False,-10.0,P1
1252,2025-2026,2026-02-08,Sp Braga,Rio Ave,5.0,14.0,3,0,home,10.56,5.77,1.23,-9.0,True,2.3,P1
1253,2025-2026,2026-02-08,Benfica,Alverca,3.0,10.0,2,1,home,15.65,6.23,1.17,-7.0,True,1.6999999999999993,P1
1254,2025-2026,2026-02-09,Famalicao,AVS,8.0,18.0,3,1,home,7.68,4.49,1.37,-10.0,True,3.700000000000001,P1
1255,2025-2026,2026-02-09,Porto,Sp Lisbon,1.0,2.0,1,1,draw,3.27,3.03,2.24,-1.0,False,-10.0,P1
1259,2025-2026,2026-02-14,Guimaraes,Estrela,9.0,11.0,2,1,home,5.02,3.5,1.68,-2.0,True,6.799999999999999,P1
1263,2025-2026,2026-02-15,Sp Lisbon,Famalicao,2.0,6.0,1,0,home,8.8,5.03,1.3,-4.0,True,3.0000000000000004,P1
1265,2025-2026,2026-02-20,Estrela,Tondela,11.0,17.0,0,2,away,2.79,3.05,2.55,-6.0,False,-10.0,P1
1266,2025-2026,2026-02-21,Alverca,Santa Clara,10.0,17.0,1,1,draw,2.62,2.88,2.85,-7.0,False,-10.0,P1
1267,2025-2026,2026-02-21,Arouca,Nacional,12.0,14.0,3,0,home,2.94,3.29,2.3,-2.0,True,12.999999999999998,P1
1268,2025-2026,2026-02-21,Benfica,AVS,3.0,18.0,3,0,home,22.63,9.3,1.08,-15.0,True,0.8000000000000007,P1
1270,2025-2026,2026-02-21,Sp Braga,Guimaraes,5.0,8.0,3,2,home,5.46,3.89,1.56,-3.0,True,5.6000000000000005,P1
1272,2025-2026,2026-02-22,Porto,Rio Ave,1.0,15.0,1,0,home,19.15,8.15,1.11,-14.0,True,1.100000000000001,P1
1273,2025-2026,2026-02-23,Famalicao,Casa Pia,8.0,13.0,2,0,home,5.18,3.65,1.63,-5.0,True,6.299999999999999,P1
1274,2025-2026,2026-02-27,Porto,Arouca,1.0,11.0,3,1,home,12.23,5.77,1.21,-10.0,True,2.0999999999999996,P1
1275,2025-2026,2026-02-27,Sp Lisbon,Estoril,2.0,7.0,3,0,home,11.65,7.15,1.17,-5.0,True,1.6999999999999993,P1
1278,2025-2026,2026-02-28,Guimaraes,Alverca,9.0,10.0,1,1,draw,4.5,3.46,1.75,-1.0,False,-10.0,P1
1283,2025-2026,2026-03-06,Famalicao,Arouca,6.0,11.0,1,0,home,4.37,3.55,1.75,-5.0,True,7.5,P1
1284,2025-2026,2026-03-07,Alverca,AVS,10.0,18.0,0,0,draw,4.68,3.56,1.7,-8.0,False,-10.0,P1
1285,2025-2026,2026-03-07,Moreirense,Nacional,7.0,14.0,1,1,draw,2.97,3.19,2.31,-7.0,False,-10.0,P1
1287,2025-2026,2026-03-07,Estoril,Casa Pia,8.0,13.0,0,0,draw,4.43,3.77,1.69,-5.0,False,-10.0,P1
1293,2025-2026,2026-03-14,Gil Vicente,Alverca,6.0,10.0,2,2,draw,5.05,3.6,1.65,-4.0,False,-10.0,P1
1298,2025-2026,2026-03-15,Porto,Moreirense,1.0,8.0,3,0,home,15.54,6.0,1.17,-7.0,True,1.6999999999999993,P1
1299,2025-2026,2026-03-20,Estrela,Casa Pia,14.0,15.0,4,0,home,2.98,3.09,2.38,-1.0,True,13.799999999999999,P1
1300,2025-2026,2026-03-21,Famalicao,Nacional,6.0,16.0,1,0,home,4.59,3.72,1.67,-10.0,True,6.699999999999999,P1
1301,2025-2026,2026-03-21,Moreirense,Arouca,8.0,13.0,0,1,away,2.92,3.19,2.36,-5.0,False,-10.0,P1
1302,2025-2026,2026-03-21,Benfica,Guimaraes,3.0,9.0,3,0,home,9.35,5.22,1.28,-6.0,True,2.8000000000000003,P1
1304,2025-2026,2026-03-21,Tondela,AVS,17.0,18.0,0,0,draw,4.03,3.35,1.87,-1.0,False,-10.0,P1
1305,2025-2026,2026-03-22,Estoril,Rio Ave,7.0,14.0,1,2,away,4.27,3.79,1.71,-7.0,False,-10.0,P1
1308,2025-2026,2026-04-03,Gil Vicente,AVS,6.0,18.0,3,0,home,8.66,4.62,1.33,-12.0,True,3.3000000000000007,P1
1309,2025-2026,2026-04-03,Guimaraes,Tondela,9.0,17.0,5,0,home,4.32,3.4,1.79,-8.0,True,7.9,P1
1310,2025-2026,2026-04-03,Sp Lisbon,Santa Clara,2.0,13.0,4,2,home,9.58,5.0,1.29,-11.0,True,2.9000000000000004,P1
1313,2025-2026,2026-04-04,Rio Ave,Alverca,10.0,11.0,1,2,away,2.68,3.29,2.45,-1.0,False,-10.0,P1
1314,2025-2026,2026-04-04,Porto,Famalicao,1.0,6.0,2,2,draw,8.3,4.41,1.36,-5.0,False,-10.0,P1
1317,2025-2026,2026-04-10,Famalicao,Moreirense,5.0,9.0,1,1,draw,6.72,4.05,1.46,-4.0,False,-10.0,P1
1321,2025-2026,2026-04-12,Alverca,Casa Pia,11.0,16.0,3,1,home,3.74,3.22,1.98,-5.0,True,9.8,P1
1322,2025-2026,2026-04-12,Benfica,Nacional,3.0,15.0,2,0,home,14.75,7.56,1.13,-12.0,True,1.299999999999999,P1
1323,2025-2026,2026-04-12,Sp Braga,Arouca,4.0,12.0,1,0,home,7.19,4.59,1.37,-8.0,True,3.700000000000001,P1
1326,2025-2026,2026-04-17,Rio Ave,AVS,11.0,18.0,2,2,draw,4.61,3.68,1.69,-7.0,False,-10.0,P1
1329,2025-2026,2026-04-18,Gil Vicente,Guimaraes,6.0,8.0,0,1,away,3.34,3.22,2.11,-2.0,False,-10.0,P1
1330,2025-2026,2026-04-19,Arouca,Estrela,12.0,15.0,1,0,home,3.54,3.23,2.03,-3.0,True,10.299999999999997,P1
1331,2025-2026,2026-04-19,Sp Lisbon,Benfica,2.0,3.0,1,2,away,3.11,3.5,2.1,-1.0,False,-10.0,P1
1332,2025-2026,2026-04-19,Porto,Tondela,1.0,17.0,2,0,home,15.35,6.09,1.17,-16.0,True,1.6999999999999993,P1
1333,2025-2026,2026-04-19,Sp Braga,Famalicao,4.0,5.0,2,2,draw,4.2,3.51,1.78,-1.0,False,-10.0,P1
1336,2025-2026,2026-04-24,Alverca,Arouca,10.0,11.0,2,1,home,3.12,3.28,2.19,-1.0,True,11.899999999999999,P1
1338,2025-2026,2026-04-25,Benfica,Moreirense,2.0,8.0,4,1,home,15.6,7.63,1.13,-6.0,True,1.299999999999999,P1
1339,2025-2026,2026-04-25,Guimaraes,Rio Ave,7.0,12.0,2,0,home,4.18,3.42,1.8,-5.0,True,8.0,P1
1344,2025-2026,2026-04-27,Gil Vicente,Casa Pia,6.0,16.0,2,1,home,5.72,3.75,1.54,-10.0,True,5.4,P1
1345,2025-2026,2026-04-29,Sp Lisbon,Tondela,3.0,17.0,2,2,draw,15.63,7.89,1.12,-14.0,False,-10.0,P1
1346,2025-2026,2026-05-02,Arouca,Santa Clara,11.0,13.0,2,2,draw,2.5,3.05,2.81,-2.0,False,-10.0,P1
1347,2025-2026,2026-05-02,Moreirense,Estrela,8.0,15.0,3,2,home,2.8,3.15,2.43,-7.0,True,14.3,P1
1348,2025-2026,2026-05-02,Nacional,AVS,14.0,18.0,1,2,away,6.2,4.37,1.44,-4.0,False,-10.0,P1
1350,2025-2026,2026-05-02,Porto,Alverca,1.0,9.0,1,0,home,12.91,6.18,1.19,-8.0,True,1.8999999999999995,P1
1351,2025-2026,2026-05-03,Casa Pia,Tondela,16.0,17.0,0,1,away,3.07,3.15,2.26,-1.0,False,-10.0,P1
1352,2025-2026,2026-05-03,Sp Braga,Estoril,4.0,10.0,1,1,draw,4.33,3.86,1.69,-6.0,False,-10.0,P1
1354,2025-2026,2026-05-04,Sp Lisbon,Guimaraes,3.0,7.0,5,1,home,9.45,5.64,1.25,-4.0,True,2.5,P1
1357,2025-2026,2026-05-11,Benfica,Sp Braga,3.0,4.0,2,2,draw,6.61,4.45,1.4,-1.0,False,-10.0,P1
1359,2025-2026,2026-05-11,Gil Vicente,Arouca,6.0,11.0,1,3,away,4.55,3.67,1.69,-5.0,False,-10.0,P1
1360,2025-2026,2026-05-11,Guimaraes,Casa Pia,7.0,16.0,0,1,away,4.3,3.67,1.72,-9.0,False,-10.0,P1
1362,2025-2026,2026-05-11,Santa Clara,Nacional,13.0,14.0,2,0,home,3.44,3.26,2.04,-1.0,True,10.4,P1
1364,2025-2026,2026-05-16,Moreirense,AVS,8.0,18.0,0,0,draw,4.16,3.62,1.76,-10.0,False,-10.0,P1
1365,2025-2026,2026-05-16,Porto,Santa Clara,1.0,12.0,1,0,home,8.82,4.81,1.31,-11.0,True,3.1000000000000005,P1
1366,2025-2026,2026-05-16,Arouca,Tondela,11.0,17.0,3,1,home,2.15,3.46,3.0,-6.0,True,20.0,P1
1369,2025-2026,2026-05-16,Sp Braga,Estrela,4.0,16.0,2,2,draw,4.84,3.86,1.61,-12.0,False,-10.0,P1
1371,2025-2026,2026-05-16,Famalicao,Alverca,5.0,11.0,1,0,home,4.92,3.93,1.59,-6.0,True,5.9,P1
1372,2025-2026,2026-05-16,Sp Lisbon,Gil Vicente,3.0,6.0,3,0,home,10.07,5.78,1.23,-3.0,True,2.3,P1
9129,2025-2026,2025-09-19,Middlesbrough,West Brom,1.0,5.0,2,1,home,3.28,3.33,2.19,-4.0,True,11.899999999999999,E1
9131,2025-2026,2025-09-20,Leicester,Coventry,4.0,7.0,0,0,draw,2.71,3.46,2.46,-3.0,False,-10.0,E1
9135,2025-2026,2025-09-20,Norwich,Wrexham,13.0,21.0,2,3,away,4.17,3.76,1.8,-8.0,False,-10.0,E1
9136,2025-2026,2025-09-20,Portsmouth,Sheffield Weds,11.0,23.0,0,2,away,5.74,4.11,1.55,-12.0,False,-10.0,E1
9138,2025-2026,2025-09-21,Bristol City,Oxford,3.0,23.0,1,3,away,5.43,3.94,1.59,-20.0,False,-10.0,E1
9139,2025-2026,2025-09-22,Millwall,Watford,16.0,21.0,1,0,home,3.65,3.23,2.07,-5.0,True,10.7,E1
9141,2025-2026,2025-09-27,Coventry,Birmingham,7.0,8.0,3,0,home,3.4,3.45,2.09,-1.0,True,10.899999999999999,E1
